sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V34_S6	cg20072442	47853	1357227	0.0352579	33108	3946349	0.00838953	110399	110399
V34_S6	cg20079899	20128	593710	0.0339021	11284	1475330	0.00764846	43470	43470
V34_S6	cg20183619	79508	1681832	0.0472746	39365	5019284	0.00784275	142731	142704
V34_S6	cg20295992	51056	795353	0.0641929	26064	2658327	0.00980466	81805	81772
V34_S6	cg20449590	4665	53946	0.0864754	1209	133888	0.00902994	4500	4500
V34_S6	cg20690085	179552	197037	0.91126	13699	1046064	0.0130958	26469	26469
V34_S6	cg20872937	77763	1668457	0.0466077	36376	4636213	0.00784606	128568	128568
V34_S6	cg20980783	70035	1885453	0.0371449	47112	5139168	0.00916724	145673	145673
V34_S6	cg21038156	100543	1834488	0.0548071	62132	4506609	0.0137869	135238	135216
V34_S6	cg21039708	18266	226888	0.0805067	6883	643097	0.0107029	18253	18253
V34_S6	cg21185289	152657	1915579	0.0796924	53399	5505094	0.00969993	156353	156277
V34_S6	cg21277995	86685	2095486	0.0413675	40606	3841315	0.0105709	130590	130590
V34_S6	cg21790626	6086	94281	0.0645517	2360	251886	0.00936932	7159	7159
V34_S6	cg21898844	259670	281690	0.921829	14551	1493954	0.00973993	39103	39069
V34_S6	cg21929943	20242	421202	0.0480577	8997	1237938	0.00726773	33288	33288
V34_S6	cg22231056	846	96100	0.00880333	1642	295289	0.00556065	8242	8242
V34_S6	cg22399133	3555	89599	0.0396768	2186	296447	0.007374	6633	6633
V34_S6	cg22868282	21048	800195	0.0263036	15287	1896425	0.00806096	66204	66204
V34_S6	cg23026864	5685	107667	0.0528017	1426	234210	0.00608855	6260	6260
V34_S6	cg23164203	1812	244503	0.00741095	9882	959319	0.0103011	24517	24517
V34_S6	cg23871697	143612	154477	0.929666	13435	657341	0.0204384	13810	13810
V34_S6	cg23912454	965	78477	0.0122966	2064	187986	0.0109795	5500	5500
V34_S6	cg23960736	27239	39767	0.684965	10563	1163809	0.00907623	34173	33350
V34_S6	cg24221648	4552	137881	0.033014	3012	250869	0.0120063	7437	7437
V34_S6	cg24292235	11624	448224	0.0259335	10333	1178254	0.00876976	33281	33281
V34_S6	cg24416513	7853	90546	0.0867294	2201	115649	0.0190317	3717	3717
V34_S6	cg24507921	561	35362	0.0158645	1888	246513	0.00765883	6042	6042
V34_S6	cg24632241	7168	206918	0.0346417	5023	604013	0.00831605	16865	16865
V34_S6	cg24761507	530502	6911825	0.0767528	230988	24996702	0.00924074	733748	733400
V34_S6	cg24831879	148625	160024	0.928767	9257	784032	0.0118069	17394	17394
V34_S6	cg25200152	5120	87913	0.0582394	1772	309538	0.00572466	8307	8307
V34_S6	cg25875213	15776	771529	0.0204477	20780	2250109	0.00923511	64612	64612
V34_S6	cg25884711	49548	1063115	0.0466064	35302	3466507	0.0101837	95957	95957
V34_S6	cg26121782	5033	83452	0.0603101	1933	162939	0.0118633	4974	4974
V34_S6	cg26682580	53947	1271663	0.0424224	30945	3502582	0.00883491	96943	96942
V34_S6	cg27200446	395852	1371900	0.288543	49642	3977965	0.0124792	115391	115390
V34_S6	cg27393010	15516	149721	0.103633	4292	385463	0.0111347	11663	11663
V34_S6	cg27577527	1264	168499	0.00750153	6869	662979	0.0103608	16936	16936
V34_S7	cg00002719	472	57396	0.00822357	2365	189273	0.0124952	5505	5505
V34_S7	cg00469207	6322	110752	0.0570825	2900	308806	0.00939101	8661	8661
V34_S7	cg00582524	8554	200306	0.0427047	5367	585585	0.00916519	17228	17228
V34_S7	cg00995986	9881	126789	0.0779326	9279	588907	0.0157563	18221	18129
V34_S7	cg01163404	407175	455487	0.893933	25652	2286857	0.0112171	63603	63603
V34_S7	cg01419831	338864	2065583	0.164052	108146	6648761	0.0162656	201473	201473
V34_S7	cg01452847	5104	181370	0.0281414	3406	401262	0.00848822	11499	11499
V34_S7	cg01576677	31480	648869	0.0485152	17109	1385721	0.0123466	41861	41861
V34_S7	cg02467990	32450	1353707	0.0239712	37533	3035138	0.0123662	93662	93662
V34_S7	cg02511231	530412	7277324	0.0728856	222549	18084775	0.0123059	565252	565249
V34_S7	cg02571204	862190	890445	0.968269	53878	2942317	0.0183114	93956	93948
V34_S7	cg02699898	482288	530855	0.908512	51198	1956675	0.0261658	49749	49749
V34_S7	cg02919936	330303	4537340	0.0727966	199935	12781090	0.015643	361429	361428
V34_S7	cg03011535	199547	2460732	0.0810925	55667	6987590	0.00796655	180256	180256
V34_S7	cg03217795	6986	537494	0.0129974	11767	1158900	0.0101536	33524	33524
V34_S7	cg03257575	80862	615706	0.131332	21975	1847287	0.0118958	47393	47393
V34_S7	cg03401096	56982	1322729	0.0430791	27119	3337318	0.00812599	104309	104309
V34_S7	cg03502002	7553	294023	0.0256885	4159	576982	0.0072082	17380	17380
V34_S7	cg03563667	5513	257816	0.0213835	6827	597206	0.0114316	14466	14466
V34_S7	cg03735888	68075	759103	0.0896782	21880	2583172	0.00847021	74854	74854
V34_S7	cg04123776	22539	557711	0.0404134	16149	1629147	0.00991255	47777	47777
V34_S7	cg04261408	1159	113118	0.0102459	2264	272671	0.00830305	8777	8777
V34_S7	cg04281464	186087	785994	0.236754	17850	2521676	0.00707863	70154	70154
V34_S7	cg04869380	177477	190276	0.932735	15501	1896705	0.00817259	41705	41703
V34_S7	cg04904331	20347	839302	0.0242428	23160	1877156	0.0123378	57999	57999
V34_S7	cg05057720	12810	302307	0.0423741	6732	677347	0.00993878	19579	19579
V34_S7	cg05166490	119353	2182670	0.0546821	63675	4774772	0.0133357	151801	151800
V34_S7	cg05302386	50181	1963863	0.0255522	75836	6301107	0.0120353	177506	177506
V34_S7	cg05374412	49602	1100873	0.045057	32150	3211037	0.0100123	85294	85294
V34_S7	cg05377226	12951	523644	0.0247325	11113	1203324	0.00923525	37083	37083
V34_S7	cg05917460	79767	1893769	0.0421208	74043	6400649	0.011568	181076	181056
V34_S7	cg06013113	403910	438828	0.920429	27915	1678585	0.0166301	43006	43006
V34_S7	cg06382344	101526	1552864	0.0653798	28100	2471385	0.0113701	75472	75472
V34_S7	cg06463958	265467	4905793	0.054113	166394	13870273	0.0119964	407358	407358
V34_S7	cg06530490	35632	997313	0.035728	24302	2277419	0.0106709	68708	68708
V34_S7	cg06590173	4880	53757	0.0907789	4927	396740	0.0124187	11860	11731
V34_S7	cg06825142	697056	3650872	0.190929	100671	10143537	0.00992464	300968	300732
V34_S7	cg06962944	113047	1390892	0.0812766	31336	3935821	0.00796174	101851	101851
V34_S7	cg07790615	92392	2198494	0.0420251	33486	4131051	0.00810593	138364	138364
V34_S7	cg07915921	13981	135564	0.103132	2632	314772	0.00836161	8753	8753
V34_S7	cg08382226	139021	2659736	0.0522687	100241	8423151	0.0119007	271536	271425
V34_S7	cg08548396	717768	1608129	0.446337	94260	4111436	0.0229263	132854	132854
V34_S7	cg08566455	15097	79566	0.189742	2140	168491	0.012701	3486	3486
V34_S7	cg08862890	6421	406646	0.0157901	10110	999102	0.0101191	30051	30051
V34_S7	cg08934785	5146	175846	0.0292642	7300	813224	0.00897662	22778	22778
V34_S7	cg09250933	28188	310325	0.0908338	15540	1367732	0.0113619	37176	37176
V34_S7	cg09493505	25044	1051193	0.0238244	29011	2338656	0.012405	72403	72403
V34_S7	cg10143067	66106	1153378	0.0573151	40558	3584343	0.0113153	110639	110612
V34_S7	cg10249375	37932	857098	0.0442563	33300	2809439	0.0118529	79744	79744
V34_S7	cg10512745	967014	11519873	0.0839431	588398	35383300	0.0166293	1243775	1243469
V34_S7	cg11014373	40760	788161	0.0517153	33529	2181968	0.0153664	68482	68482
V34_S7	cg11017065	8779	632389	0.0138823	23155	1766500	0.0131078	54091	54091
V34_S7	cg11314310	841513	932300	0.90262	40683	2774933	0.0146609	85969	85969
V34_S7	cg11561737	125742	2173199	0.0578603	95183	5050734	0.0188454	172380	172380
V34_S7	cg11601252	1018690	12308254	0.0827648	473240	34633365	0.0136643	1096422	1096308
V34_S7	cg11660826	2471	156605	0.0157786	4136	385610	0.0107259	13346	13346
V34_S7	cg11942956	10693	114025	0.0937777	5144	193442	0.026592	5934	5934
V34_S7	cg11957331	287689	1446295	0.198914	36036	3367636	0.0107007	105767	105767
V34_S7	cg12042659	5462	58945	0.0926627	1722	199964	0.00861155	5842	5842
V34_S7	cg12074025	3309	405651	0.00815726	10336	1177664	0.0087767	32712	32712
V34_S7	cg12483476	421721	2576618	0.163672	72355	4745905	0.0152458	148828	148828
V34_S7	cg12528056	1104584	1192457	0.926309	32206	2762999	0.0116562	77824	77824
V34_S7	cg12928379	291321	1528730	0.190564	42096	4241539	0.0099247	125808	125704
V34_S7	cg12974388	804610	10451505	0.0769851	475365	34927202	0.0136102	1063356	1062223
V34_S7	cg13314145	273769	3453309	0.0792773	70209	6697053	0.0104836	195651	195651
V34_S7	cg13592399	37583	1706170	0.0220277	59137	5804807	0.0101876	160331	160329
V34_S7	cg13840308	547749	581130	0.942558	41727	2160482	0.0193137	68589	68589
V34_S7	cg13912117	217003	4847348	0.0447674	138608	12598282	0.0110021	367997	367997
V34_S7	cg13939859	34565	787893	0.0438702	25070	1600785	0.0156611	56710	56710
V34_S7	cg13958426	3112	402772	0.00772646	16752	1321486	0.0126766	38530	38530
V34_S7	cg14038391	34807	690197	0.0504305	13088	1644407	0.0079591	44669	44669
V34_S7	cg14050824	614184	690781	0.889115	40179	2648124	0.0151726	66196	66196
V34_S7	cg14123923	184494	5071881	0.0363759	127384	9945294	0.0128085	323651	323627
V34_S7	cg14168530	180648	2759032	0.0654751	80954	6885902	0.0117565	226069	226068
V34_S7	cg14186641	91724	3339066	0.02747	89174	7078766	0.0125974	230249	230236
V34_S7	cg14327531	1898	137985	0.0137551	9856	437873	0.0225088	17748	17748
V34_S7	cg14394692	1738399	2616912	0.664294	86824	7923359	0.010958	219381	219378
V34_S7	cg14458834	743	45429	0.0163552	918	105134	0.00873171	2454	2454
V34_S7	cg14473102	11110	281797	0.0394255	5239	376708	0.0139073	12450	12450
V34_S7	cg14489801	1236	11431	0.108127	715	61736	0.0115816	1988	1988
V34_S7	cg14712186	80939	1868121	0.0433264	58715	3801813	0.0154439	134924	134924
V34_S7	cg14743594	2402145	4722717	0.508636	93598	9367037	0.00999227	282545	282545
V34_S7	cg14861089	15120	452856	0.0333881	8279	831043	0.00996218	24937	24937
V34_S7	cg15044248	9379	814726	0.0115118	26571	2364846	0.0112358	64092	64092
V34_S7	cg15267232	13724	309782	0.0443021	5273	732016	0.00720339	19495	19495
V34_S7	cg15467646	260429	882341	0.295157	31454	2292952	0.0137177	67072	67072
V34_S7	cg15576900	29227	1012232	0.0288738	40166	2928036	0.0137177	90461	90459
V34_S7	cg15778437	60663	1007709	0.0601989	21113	2734312	0.0077215	81310	81310
V34_S7	cg15836635	137828	2723243	0.0506117	115930	9254729	0.0125266	263558	263558
V34_S7	cg15994026	7762	1010967	0.0076778	27230	2599243	0.0104761	75188	75188
V34_S7	cg16150752	159491	1476949	0.107987	29284	2709972	0.010806	81694	81694
V34_S7	cg16328106	2074	251239	0.00825509	4075	662750	0.00614862	20780	20780
V34_S7	cg16732616	9236	194996	0.0473651	3969	326597	0.0121526	10027	10027
V34_S7	cg16779463	11450	1010321	0.011333	32554	2926719	0.011123	79415	79415
V34_S7	cg16926316	298910	320960	0.9313	15033	1242027	0.0121036	29148	29148
V34_S7	cg17031478	7166	228600	0.0313473	4203	517452	0.00812249	14448	14448
V34_S7	cg17712694	35167	325740	0.10796	6296	597058	0.010545	18068	18068
V34_S7	cg17774001	188454	210493	0.895298	20560	1287507	0.0159688	39912	39910
V34_S7	cg17812788	2100	121506	0.0172831	2330	260006	0.00896133	7323	7323
V34_S7	cg17839237	969	71180	0.0136134	1536	211278	0.00727004	6721	6721
V34_S7	cg17872757	8153	594442	0.0137154	21613	1660116	0.013019	50989	50989
V34_S7	cg17969084	10212	1022054	0.00999164	36984	2745838	0.0134691	87515	87515
V34_S7	cg18091469	2562	27011	0.0948502	1801	96725	0.0186198	3145	3145
V34_S7	cg18206027	19252	799961	0.0240662	22360	1791839	0.0124788	55372	55372
V34_S7	cg18621142	401438	450328	0.891435	21389	2009845	0.0106421	57585	57585
V34_S7	cg18751958	544709	589165	0.924544	52160	1904052	0.0273942	45394	45394
V34_S7	cg18816098	6275	299329	0.0209636	14491	920268	0.0157465	25290	25290
V34_S7	cg19497031	178	4635	0.0384035	119	9087	0.0130956	297	297
V34_S7	cg19807257	2404	17853	0.134655	676	53235	0.0126984	1368	1368
V34_S7	cg19882915	578372	611693	0.945527	14671	2733583	0.00536695	67340	67340
V34_S7	cg20072442	112474	2879250	0.0390636	88072	8063841	0.0109218	236115	236115
V34_S7	cg20079899	31356	1169965	0.0268008	24176	2658050	0.00909539	83056	83056
V34_S7	cg20183619	143205	2876912	0.0497773	83083	8209670	0.0101201	242688	242646
V34_S7	cg20295992	34916	672695	0.0519047	25200	2128458	0.0118396	68616	68579
V34_S7	cg20449590	14736	117576	0.125332	3378	267586	0.012624	9784	9784
V34_S7	cg20690085	308824	329506	0.937233	25933	1654304	0.0156761	43932	43932
V34_S7	cg20872937	219335	3454742	0.0634881	87370	9171925	0.00952581	266786	266786
V34_S7	cg20980783	131787	3325023	0.0396349	101905	8919695	0.0114247	257270	257270
V34_S7	cg21038156	138709	2707541	0.0512306	105073	6416983	0.0163742	198136	198135
V34_S7	cg21039708	30960	361189	0.0857169	12196	1023218	0.0119193	29690	29690
V34_S7	cg21185289	275036	3714694	0.07404	125753	10145629	0.0123948	308794	308646
V34_S7	cg21277995	154188	4402433	0.0350234	101853	7525087	0.0135351	277013	277013
V34_S7	cg21790626	18108	181919	0.0995388	5516	483273	0.0114138	14179	14179
V34_S7	cg21898844	543370	583548	0.931149	36696	2917629	0.0125773	79396	79384
V34_S7	cg21929943	47986	860878	0.0557408	22217	2390660	0.00929325	67207	67207
V34_S7	cg22231056	2931	182021	0.0161025	4141	542208	0.00763729	15608	15608
V34_S7	cg22399133	4860	155833	0.0311872	4924	514447	0.00957144	11649	11649
V34_S7	cg22868282	54486	1706852	0.0319219	44677	3737612	0.0119534	142497	142497
V34_S7	cg23026864	12719	210794	0.0603385	3996	440880	0.00906369	12662	12662
V34_S7	cg23164203	671	186407	0.00359965	10192	722504	0.0141065	19421	19421
V34_S7	cg23871697	308810	327724	0.942287	32127	1429000	0.0224822	30526	30526
V34_S7	cg23912454	964	141979	0.00678974	4483	330974	0.0135449	9888	9888
V34_S7	cg23960736	40259	53850	0.747614	19945	1591922	0.0125289	47514	46311
V34_S7	cg24221648	9946	314540	0.0316208	7235	539614	0.0134077	16890	16890
V34_S7	cg24292235	7612	772610	0.00985232	22734	2023279	0.0112362	58077	58077
V34_S7	cg24416513	19351	241912	0.0799919	6463	261430	0.0247217	9818	9818
V34_S7	cg24507921	410	42987	0.00953777	3259	286124	0.0113902	7525	7525
V34_S7	cg24632241	7876	205594	0.0383085	6435	575406	0.0111834	16841	16841
V34_S7	cg24761507	1004661	13069643	0.0768698	526602	43734377	0.0120409	1365086	1364325
V34_S7	cg24831879	298964	316993	0.943125	22817	1521046	0.0150009	34731	34731
V34_S7	cg25200152	2216	111493	0.0198757	2870	388434	0.00738864	11016	11016
V34_S7	cg25875213	19804	1229961	0.0161013	37147	3351350	0.0110842	103353	103353
V34_S7	cg25884711	85706	1956228	0.0438119	73759	6144518	0.012004	175919	175900
V34_S7	cg26121782	9208	180847	0.050916	4513	328327	0.0137454	11029	11029
V34_S7	cg26682580	126838	2651724	0.0478323	74211	6794415	0.0109224	198108	198108
V34_S7	cg27200446	1438590	3436737	0.418592	152492	9060031	0.0168313	275827	275827
V34_S7	cg27393010	29696	294517	0.100829	11577	740711	0.0156296	23153	23153
V34_S7	cg27577527	1664	448161	0.00371295	24149	1736089	0.01391	46681	46681
V34_S8	cg00002719	608	61483	0.00988891	2541	203579	0.0124816	5943	5943
V34_S8	cg00469207	6615	129620	0.0510338	3372	369845	0.00911733	10307	10307
V34_S8	cg00582524	12018	220368	0.054536	5983	662200	0.00903503	18928	18928
V34_S8	cg00995986	13397	175717	0.0762419	12052	797388	0.0151143	25141	25067
V34_S8	cg01163404	326217	363765	0.89678	20976	1882662	0.0111417	51434	51434
V34_S8	cg01419831	296949	1964514	0.151156	97523	6577556	0.0148266	200562	200541
V34_S8	cg01452847	5906	220484	0.0267865	3965	471050	0.00841737	13582	13582
V34_S8	cg01576677	31973	716520	0.0446226	17501	1568055	0.011161	46558	46558
V34_S8	cg02467990	30808	1248821	0.0246697	34149	2971548	0.011492	90288	90288
V34_S8	cg02511231	518442	7252110	0.0714884	219321	18528880	0.0118367	570844	570844
V34_S8	cg02571204	614583	640384	0.95971	43775	2181271	0.0200686	69711	69704
V34_S8	cg02699898	416205	456402	0.911926	41702	1676423	0.0248756	42639	42639
V34_S8	cg02919936	470061	6895123	0.068173	284534	19466653	0.0146165	544626	544626
V34_S8	cg03011535	186737	2423864	0.077041	54893	7053886	0.00778195	178988	178988
V34_S8	cg03217795	4539	472618	0.00960395	9276	1058016	0.00876735	30578	30578
V34_S8	cg03257575	83652	647745	0.129143	22623	2012010	0.011244	49670	49670
V34_S8	cg03401096	54108	1123859	0.0481448	24713	2955426	0.00836191	91397	91397
V34_S8	cg03502002	10062	280688	0.0358476	5104	564223	0.00904607	17070	17070
V34_S8	cg03563667	4836	207458	0.0233107	5557	480720	0.0115597	11806	11806
V34_S8	cg03735888	159307	878177	0.181406	22899	2940672	0.007787	84131	84131
V34_S8	cg04123776	22700	585238	0.0387876	17265	1727162	0.00999617	49259	49259
V34_S8	cg04261408	1652	125291	0.0131853	2565	319004	0.00804065	9976	9976
V34_S8	cg04281464	151367	761360	0.198811	17981	2586495	0.00695188	70152	70152
V34_S8	cg04869380	140423	151657	0.925925	12534	1578077	0.00794258	34926	34914
V34_S8	cg04904331	19531	775114	0.0251976	21289	1842230	0.0115561	55974	55974
V34_S8	cg05057720	14263	327494	0.0435519	7549	734114	0.0102831	21205	21205
V34_S8	cg05166490	82274	2038597	0.0403581	57251	4642724	0.0123313	143984	143984
V34_S8	cg05302386	56688	1867931	0.030348	69416	5938307	0.0116895	166620	166620
V34_S8	cg05374412	43286	1111568	0.0389414	33176	3246139	0.0102201	86638	86638
V34_S8	cg05377226	10291	573406	0.0179471	12161	1393540	0.0087267	41329	41329
V34_S8	cg05917460	87810	1946751	0.0451059	71474	6640791	0.0107629	186874	186743
V34_S8	cg06013113	400964	437530	0.916426	29508	1685167	0.0175104	40600	40600
V34_S8	cg06382344	84661	1455541	0.0581646	25548	2355018	0.0108483	72291	72291
V34_S8	cg06463958	253828	4838334	0.0524619	155933	14007059	0.0111325	405088	405088
V34_S8	cg06530490	37158	1220625	0.0304418	28276	2787795	0.0101428	84008	84008
V34_S8	cg06590173	6634	69234	0.09582	6289	528636	0.0118967	15262	15151
V34_S8	cg06825142	718235	3171557	0.226461	93914	9649684	0.00973234	280293	280203
V34_S8	cg06962944	105144	1364315	0.0770672	31031	3968522	0.00781928	100823	100823
V34_S8	cg07790615	90762	2117353	0.0428658	34156	4283467	0.00797391	135628	135628
V34_S8	cg07915921	17440	171199	0.10187	3120	402175	0.00775782	10992	10992
V34_S8	cg08382226	167372	2942083	0.0568889	111884	9686976	0.0115499	304806	304682
V34_S8	cg08548396	645037	1444573	0.446524	85393	3971940	0.0214991	126312	126311
V34_S8	cg08566455	5783	62618	0.0923536	1773	123755	0.0143267	2836	2836
V34_S8	cg08862890	5263	386272	0.0136251	8866	998754	0.00887706	30070	30070
V34_S8	cg08934785	6681	173860	0.0384275	6952	804548	0.00864088	22570	22570
V34_S8	cg09250933	23911	300002	0.0797028	13645	1307210	0.0104383	35452	35452
V34_S8	cg09493505	24447	973468	0.0251133	27029	2309253	0.0117047	70139	70139
V34_S8	cg10143067	71673	1222933	0.0586075	42537	3888036	0.0109405	119005	119002
V34_S8	cg10249375	38425	914196	0.0420315	32896	3123606	0.0105314	86919	86919
V34_S8	cg10512745	884952	10585777	0.0835982	534580	34110559	0.015672	1163936	1163367
V34_S8	cg11014373	49357	783836	0.0629685	35110	2206403	0.0159128	68856	68856
V34_S8	cg11017065	9391	763996	0.0122919	26174	2185096	0.0119784	64284	64284
V34_S8	cg11314310	674694	749121	0.900648	35169	2297180	0.0153096	70627	70627
V34_S8	cg11561737	128531	2096349	0.0613118	89222	4933701	0.0180842	167506	167506
V34_S8	cg11601252	945916	11156178	0.0847885	427450	32552687	0.013131	1005669	1005380
V34_S8	cg11660826	2295	159608	0.014379	3733	393512	0.00948637	12800	12800
V34_S8	cg11942956	9880	113086	0.0873671	4909	194319	0.0252626	6003	6003
V34_S8	cg11957331	244812	1392216	0.175843	37603	3396621	0.0110707	103766	103766
V34_S8	cg12042659	11723	64697	0.181199	1642	215756	0.00761045	6200	6200
V34_S8	cg12074025	2748	400509	0.00686127	9842	1157707	0.00850129	31262	31262
V34_S8	cg12483476	342652	2093308	0.163689	59502	3967395	0.0149978	123566	123566
V34_S8	cg12528056	945868	1034100	0.914677	30585	2464008	0.0124127	69228	69228
V34_S8	cg12928379	303596	1337700	0.226954	39342	4059371	0.00969165	117907	117874
V34_S8	cg12974388	920000	10373512	0.0886874	488317	36489445	0.0133824	1097100	1095345
V34_S8	cg13314145	203200	3118974	0.0651496	64082	6460158	0.00991957	185653	185653
V34_S8	cg13592399	49447	1950853	0.0253463	68278	6956971	0.00981433	189462	189462
V34_S8	cg13840308	445512	475587	0.936762	33115	1791847	0.0184809	56279	56279
V34_S8	cg13912117	193786	4461171	0.0434384	130364	12067319	0.0108031	347897	347897
V34_S8	cg13939859	32968	732747	0.0449923	21223	1524939	0.0139173	52989	52988
V34_S8	cg13958426	4416	419734	0.0105209	17533	1388506	0.0126272	40649	40649
V34_S8	cg14038391	38445	767676	0.0500797	14936	1855897	0.00804786	50617	50617
V34_S8	cg14050824	454067	510397	0.889635	29534	1969055	0.0149991	49917	49917
V34_S8	cg14123923	161352	4480900	0.0360088	112070	8872110	0.0126317	285233	285195
V34_S8	cg14168530	190444	2648927	0.0718948	78522	6894153	0.0113897	219388	219388
