sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V3_S1	cg24632241	4	104	0.0384615	7	352	0.0198864	10	10
V3_S1	cg24761507	771	12567	0.0613512	182	39434	0.00461531	1297	1296
V3_S1	cg24831879	459	498	0.921687	10	2581	0.00387447	64	64
V3_S1	cg25200152	5	337	0.0148368	6	1000	0.006	33	33
V3_S1	cg25875213	5	1015	0.00492611	11	2774	0.00396539	94	94
V3_S1	cg25884711	73	2217	0.0329274	34	6607	0.00514606	205	205
V3_S1	cg26121782	19	483	0.0393375	9	912	0.00986842	31	31
V3_S1	cg26682580	136	2934	0.0463531	49	7658	0.00639854	233	233
V3_S1	cg27200446	1053	3591	0.293233	63	9674	0.0065123	301	301
V3_S1	cg27393010	43	614	0.0700326	15	1680	0.00892857	51	51
V3_S1	cg27577527	4	195	0.0205128	1	728	0.00137363	21	21
V3_S3	cg00002719	5	185	0.027027	0	709	0	25	25
V3_S3	cg00469207	44	775	0.0567742	9	2402	0.00374688	70	70
V3_S3	cg00582524	4	295	0.0135593	1	961	0.00104058	26	26
V3_S3	cg00995986	29	154	0.188312	0	1083	0	32	29
V3_S3	cg01163404	273	326	0.837423	4	1543	0.00259235	42	42
V3_S3	cg01419831	303	1381	0.219406	25	4420	0.00565611	135	135
V3_S3	cg01452847	33	348	0.0948276	3	849	0.00353357	24	24
V3_S3	cg01576677	89	733	0.121419	6	1562	0.00384123	48	48
V3_S3	cg02467990	19	611	0.0310966	3	1351	0.00222058	44	44
V3_S3	cg02511231	639	5317	0.120181	87	12664	0.00686987	420	420
V3_S3	cg02571204	270	304	0.888158	5	1374	0.00363901	42	41
V3_S3	cg02699898	503	581	0.865749	25	2296	0.0108885	57	57
V3_S3	cg02919936	277	2689	0.103012	39	7491	0.00520625	221	221
V3_S3	cg03011535	149	1280	0.116406	11	3324	0.00330927	95	95
V3_S3	cg03217795	17	527	0.0322581	6	1284	0.0046729	42	42
V3_S3	cg03257575	107	552	0.193841	7	1852	0.0037797	54	54
V3_S3	cg03401096	29	998	0.0290581	7	2601	0.00269127	90	90
V3_S3	cg03502002	1	156	0.00641026	1	304	0.00328947	9	9
V3_S3	cg03563667	3	284	0.0105634	3	637	0.00470958	16	16
V3_S3	cg03735888	66	472	0.139831	2	1583	0.00126342	52	52
V3_S3	cg04123776	27	458	0.058952	5	1465	0.00341297	43	43
V3_S3	cg04261408	0	184	0	2	431	0.00464037	13	13
V3_S3	cg04281464	74	444	0.166667	7	1370	0.00510949	40	40
V3_S3	cg04869380	210	231	0.909091	3	1731	0.0017331	40	40
V3_S3	cg04904331	1	79	0.0126582	0	255	0	6	6
V3_S3	cg05057720	19	362	0.0524862	0	824	0	25	25
V3_S3	cg05166490	117	1902	0.0615142	15	4272	0.00351124	137	137
V3_S3	cg05302386	45	1493	0.0301407	15	4878	0.00307503	145	145
V3_S3	cg05374412	33	809	0.0407911	5	2559	0.00195389	79	78
V3_S3	cg05377226	50	581	0.0860585	7	1585	0.0044164	48	48
V3_S3	cg05917460	222	1409	0.157559	23	4813	0.00477872	139	139
V3_S3	cg06013113	386	467	0.826552	8	1916	0.00417537	49	48
V3_S3	cg06382344	156	1370	0.113869	14	2425	0.0057732	75	75
V3_S3	cg06463958	274	3442	0.0796049	58	10303	0.00562943	300	300
V3_S3	cg06530490	96	1459	0.0657985	12	3368	0.00356295	101	101
V3_S3	cg06590173	8	87	0.091954	0	758	0	23	19
V3_S3	cg06825142	315	1163	0.270851	9	3517	0.002559	106	105
V3_S3	cg06962944	108	1468	0.0735695	7	4014	0.0017439	109	109
V3_S3	cg07790615	148	1908	0.0775681	10	3962	0.00252398	135	135
V3_S3	cg07915921	14	208	0.0673077	4	454	0.00881057	14	14
V3_S3	cg08382226	33	478	0.0690377	15	1747	0.00858615	63	63
V3_S3	cg08548396	236	956	0.246862	13	2414	0.00538525	82	82
V3_S3	cg08566455	5	83	0.060241	2	139	0.0143885	3	3
V3_S3	cg08862890	21	306	0.0686275	2	964	0.00207469	29	29
V3_S3	cg08934785	16	183	0.0874317	6	921	0.00651466	27	27
V3_S3	cg09250933	58	319	0.181818	0	1292	0	35	35
V3_S3	cg09493505	32	1458	0.0219479	16	3545	0.0045134	116	116
V3_S3	cg10143067	40	765	0.0522876	9	2558	0.00351837	80	80
V3_S3	cg10249375	44	633	0.0695103	6	2208	0.00271739	66	66
V3_S3	cg10512745	630	6872	0.0916764	68	21270	0.00319699	745	743
V3_S3	cg11014373	67	563	0.119005	12	1918	0.00625652	69	69
V3_S3	cg11017065	2	285	0.00701754	5	737	0.00678426	28	28
V3_S3	cg11314310	619	692	0.894509	7	2654	0.00263753	82	82
V3_S3	cg11561737	181	1867	0.096947	18	4417	0.00407516	146	146
V3_S3	cg11601252	706	7582	0.0931153	87	20851	0.00417246	673	671
V3_S3	cg11660826	60	398	0.150754	1	1019	0.000981354	35	35
V3_S3	cg11942956	7	121	0.0578512	4	233	0.0171674	7	7
V3_S3	cg11957331	169	1070	0.157944	8	2583	0.00309717	84	84
V3_S3	cg12042659	74	457	0.161926	7	1554	0.0045045	48	48
V3_S3	cg12074025	4	383	0.0104439	6	1305	0.0045977	39	39
V3_S3	cg12483476	373	2200	0.169545	28	4271	0.00655584	129	129
V3_S3	cg12528056	864	1033	0.836399	14	2611	0.00536193	70	70
V3_S3	cg12928379	669	2354	0.284197	27	7292	0.00370269	212	211
V3_S3	cg12974388	427	6467	0.0660275	65	22200	0.00292793	708	704
V3_S3	cg13314145	114	2200	0.0518182	18	4631	0.00388685	141	141
V3_S3	cg13592399	55	1523	0.0361129	17	5805	0.00292851	160	160
V3_S3	cg13840308	606	661	0.916793	12	2564	0.00468019	76	76
V3_S3	cg13912117	136	2744	0.0495627	25	7332	0.00340971	220	220
V3_S3	cg13939859	32	602	0.0531561	6	1255	0.00478088	43	43
V3_S3	cg13958426	3	172	0.0174419	3	708	0.00423729	18	18
V3_S3	cg14038391	30	550	0.0545455	4	1470	0.00272109	43	43
V3_S3	cg14050824	519	616	0.842532	4	2112	0.00189394	56	56
V3_S3	cg14123923	133	1467	0.0906612	20	2899	0.00689893	95	95
V3_S3	cg14168530	207	2164	0.0956562	38	5318	0.00714554	182	182
V3_S3	cg14186641	62	2238	0.0277033	14	5386	0.00259933	174	174
V3_S3	cg14327531	4	108	0.037037	3	310	0.00967742	15	15
V3_S3	cg14394692	1535	2515	0.610338	31	7513	0.00412618	205	205
V3_S3	cg14458834	0	92	0	0	146	0	4	4
V3_S3	cg14473102	32	415	0.0771084	2	639	0.00312989	18	18
V3_S3	cg14489801	7	44	0.159091	4	273	0.014652	10	10
V3_S3	cg14712186	108	1104	0.0978261	11	2252	0.00488455	78	78
V3_S3	cg14743594	1233	2236	0.551431	38	4975	0.00763819	146	146
V3_S3	cg14861089	20	290	0.0689655	6	619	0.00969305	16	16
V3_S3	cg15044248	0	129	0	2	316	0.00632911	10	10
V3_S3	cg15267232	80	388	0.206186	7	848	0.00825472	23	23
V3_S3	cg15467646	208	922	0.225597	18	2541	0.00708383	71	71
V3_S3	cg15576900	77	1066	0.0722326	14	3608	0.00388027	109	109
V3_S3	cg15778437	48	776	0.0618557	16	2122	0.00754006	66	66
V3_S3	cg15836635	114	1622	0.0702836	18	5574	0.00322928	158	158
V3_S3	cg15994026	31	1142	0.0271454	10	3066	0.00326158	91	91
V3_S3	cg16150752	128	702	0.182336	4	1190	0.00336134	40	40
V3_S3	cg16328106	10	303	0.0330033	3	891	0.003367	28	28
V3_S3	cg16732616	11	164	0.0670732	0	281	0	9	9
V3_S3	cg16779463	62	1399	0.0443174	14	3926	0.00356597	121	121
V3_S3	cg16926316	228	248	0.919355	12	1091	0.0109991	25	25
V3_S3	cg17031478	20	362	0.0552486	5	854	0.0058548	26	26
V3_S3	cg17712694	116	623	0.186196	9	1264	0.00712025	41	41
V3_S3	cg17774001	169	191	0.884817	12	1448	0.00828729	41	41
V3_S3	cg17812788	2	156	0.0128205	0	332	0	11	11
V3_S3	cg17839237	1	102	0.00980392	1	381	0.00262467	13	13
V3_S3	cg17872757	6	1121	0.00535236	8	3087	0.00259151	110	110
V3_S3	cg17969084	29	839	0.034565	5	2293	0.00218055	73	73
V3_S3	cg18091469	0	97	0	1	395	0.00253165	14	14
V3_S3	cg18206027	2	223	0.00896861	0	486	0	15	15
V3_S3	cg18621142	306	371	0.824798	4	1766	0.00226501	44	44
V3_S3	cg18751958	365	418	0.873206	8	1449	0.00552105	33	33
V3_S3	cg18816098	5	253	0.0197628	3	755	0.00397351	22	22
V3_S3	cg19497031	94	1494	0.0629183	11	3259	0.00337527	108	108
V3_S3	cg19807257	22	157	0.140127	3	554	0.00541516	15	15
V3_S3	cg19882915	368	388	0.948454	8	1813	0.00441258	45	45
V3_S3	cg20072442	34	879	0.0386803	16	2782	0.00575126	79	79
V3_S3	cg20079899	35	961	0.0364204	16	2274	0.00703606	75	75
V3_S3	cg20183619	90	2202	0.0408719	32	6832	0.00468384	202	200
V3_S3	cg20295992	132	2460	0.0536585	25	7900	0.00316456	270	270
V3_S3	cg20449590	84	350	0.24	1	939	0.00106496	29	29
V3_S3	cg20690085	262	285	0.919298	9	1623	0.00554529	41	41
V3_S3	cg20872937	154	2800	0.055	29	7498	0.0038677	223	223
V3_S3	cg20980783	150	2316	0.0647668	21	6342	0.00331126	193	193
V3_S3	cg21038156	90	2032	0.0442913	27	5302	0.00509242	180	179
V3_S3	cg21039708	22	332	0.0662651	2	986	0.0020284	31	31
V3_S3	cg21185289	177	2557	0.0692217	20	7348	0.00272183	230	227
V3_S3	cg21277995	90	2674	0.0336574	28	5157	0.00542951	203	203
V3_S3	cg21790626	0	209	0	8	601	0.0133111	19	19
V3_S3	cg21898844	285	325	0.876923	11	1868	0.00588865	51	51
V3_S3	cg21929943	0	28	0	0	50	0	2	2
V3_S3	cg22231056	0	175	0	0	544	0	18	18
V3_S3	cg22399133	31	147	0.210884	6	535	0.011215	16	16
V3_S3	cg22868282	45	1102	0.0408348	5	2714	0.0018423	98	98
V3_S3	cg23026864	43	515	0.0834951	0	1125	0	31	31
V3_S3	cg23164203	0	430	0	4	1446	0.00276625	44	44
V3_S3	cg23871697	370	382	0.968586	8	1489	0.00537273	32	32
V3_S3	cg23912454	2	262	0.00763359	3	666	0.0045045	19	19
V3_S3	cg23960736	40	64	0.625	6	1604	0.00374065	47	43
V3_S3	cg24221648	95	513	0.185185	5	866	0.00577367	27	27
V3_S3	cg24292235	26	873	0.0297824	8	2486	0.00321802	74	74
V3_S3	cg24416513	30	360	0.0833333	6	482	0.0124481	18	18
V3_S3	cg24507921	2	165	0.0121212	2	1248	0.00160256	33	33
V3_S3	cg24632241	38	823	0.0461725	7	2380	0.00294118	73	73
V3_S3	cg24761507	662	8578	0.0771742	119	28914	0.00411565	921	918
V3_S3	cg24831879	389	401	0.970075	9	2088	0.00431034	49	49
V3_S3	cg25200152	17	386	0.0440415	1	1263	0.000791766	49	49
V3_S3	cg25875213	5	1015	0.00492611	14	2892	0.00484094	97	97
V3_S3	cg25884711	96	1366	0.0702782	18	4503	0.00399734	138	138
V3_S3	cg26121782	9	177	0.0508475	4	350	0.0114286	11	11
V3_S3	cg26682580	197	2248	0.0876335	30	5674	0.00528728	171	171
V3_S3	cg27200446	715	2132	0.335366	26	6068	0.00428477	191	191
V3_S3	cg27393010	27	422	0.063981	6	1228	0.00488599	36	36
V3_S3	cg27577527	3	359	0.00835655	5	1322	0.00378215	38	38
V3_S4	cg00002719	4	360	0.0111111	8	1256	0.00636943	42	42
V3_S4	cg00469207	31	818	0.0378973	6	2411	0.00248859	69	69
V3_S4	cg00582524	37	355	0.104225	4	1130	0.00353982	33	33
V3_S4	cg00995986	23	134	0.171642	9	1247	0.00721732	38	28
V3_S4	cg01163404	567	637	0.89011	17	3168	0.00536616	92	92
V3_S4	cg01419831	390	2041	0.191083	38	6196	0.00613299	196	196
V3_S4	cg01452847	17	680	0.025	5	1505	0.00332226	46	46
V3_S4	cg01576677	56	1023	0.054741	20	2444	0.00818331	73	73
V3_S4	cg02467990	11	310	0.0354839	0	641	0	20	20
V3_S4	cg02511231	587	7888	0.0744168	89	18832	0.004726	642	642
V3_S4	cg02571204	503	530	0.949057	13	2033	0.00639449	70	70
V3_S4	cg02699898	820	938	0.8742	66	3883	0.0169972	103	103
V3_S4	cg02919936	340	5034	0.0675407	67	13961	0.00479908	416	416
V3_S4	cg03011535	210	3643	0.0576448	37	9583	0.003861	286	286
V3_S4	cg03217795	22	1509	0.0145792	12	3242	0.00370142	100	100
V3_S4	cg03257575	42	292	0.143836	5	1086	0.00460405	31	31
V3_S4	cg03401096	83	1644	0.0504866	21	3852	0.00545171	142	142
V3_S4	cg03502002	4	139	0.028777	0	280	0	9	9
V3_S4	cg03563667	8	640	0.0125	12	1428	0.00840336	38	38
V3_S4	cg03735888	123	1002	0.122754	13	3428	0.0037923	104	104
V3_S4	cg04123776	28	806	0.0347395	13	2657	0.00489274	85	85
V3_S4	cg04261408	18	482	0.0373444	6	1032	0.00581395	36	36
V3_S4	cg04281464	342	1243	0.275141	19	3942	0.00481989	118	118
V3_S4	cg04869380	285	308	0.925325	8	2702	0.00296077	64	64
V3_S4	cg04904331	23	1695	0.0135693	14	3375	0.00414815	114	114
V3_S4	cg05057720	33	671	0.0491803	10	1513	0.00660939	43	43
V3_S4	cg05166490	170	3081	0.0551769	47	6593	0.00712877	210	210
V3_S4	cg05302386	93	2964	0.0313765	46	9412	0.00488738	269	269
V3_S4	cg05374412	62	1540	0.0402597	21	4636	0.00452977	132	132
V3_S4	cg05377226	6	1084	0.00553506	9	2792	0.0032235	88	88
V3_S4	cg05917460	105	1977	0.0531108	28	6818	0.00410678	202	202
V3_S4	cg06013113	622	692	0.898844	11	2806	0.00392017	71	71
V3_S4	cg06382344	169	2659	0.0635577	32	4408	0.00725953	142	142
V3_S4	cg06463958	308	5621	0.0547945	65	15349	0.0042348	481	481
V3_S4	cg06530490	31	1240	0.025	18	2778	0.00647948	92	92
V3_S4	cg06590173	3	68	0.0441176	1	752	0.00132979	23	16
V3_S4	cg06825142	1091	6548	0.166616	115	17799	0.00646104	554	554
V3_S4	cg06962944	63	844	0.0746445	16	2215	0.00722348	66	66
V3_S4	cg07790615	116	3125	0.03712	18	5870	0.00306644	216	216
V3_S4	cg07915921	37	440	0.0840909	4	1014	0.00394477	32	32
V3_S4	cg08382226	142	2237	0.0634779	27	6699	0.00403045	232	232
V3_S4	cg08548396	610	1424	0.428371	39	3934	0.00991357	124	124
V3_S4	cg08566455	34	352	0.0965909	6	591	0.0101523	15	15
V3_S4	cg08862890	33	610	0.0540984	2	1811	0.00110436	56	56
V3_S4	cg08934785	11	332	0.0331325	6	1565	0.00383387	49	49
V3_S4	cg09250933	36	464	0.0775862	8	1893	0.0042261	55	55
V3_S4	cg09493505	41	2493	0.016446	21	5490	0.00382514	180	180
V3_S4	cg10143067	65	1221	0.0532351	14	3821	0.00366396	131	131
V3_S4	cg10249375	41	921	0.0445168	10	3241	0.00308547	99	99
V3_S4	cg10512745	935	12164	0.0768662	137	34788	0.00393814	1208	1206
V3_S4	cg11014373	63	1078	0.0584416	11	2887	0.00381018	102	102
V3_S4	cg11017065	10	1280	0.0078125	10	3357	0.00297885	112	112
V3_S4	cg11314310	739	894	0.826622	10	3027	0.0033036	102	102
V3_S4	cg11561737	140	2188	0.0639854	29	4862	0.00596462	169	169
V3_S4	cg11601252	981	12042	0.0814649	145	32287	0.00449097	1094	1091
V3_S4	cg11660826	2	242	0.00826446	3	910	0.0032967	33	33
V3_S4	cg11942956	1	237	0.00421941	0	520	0	16	16
V3_S4	cg11957331	318	1920	0.165625	22	4904	0.00448613	158	158
V3_S4	cg12042659	90	465	0.193548	14	1547	0.00904977	50	50
V3_S4	cg12074025	7	501	0.0139721	5	1676	0.00298329	51	51
V3_S4	cg12483476	734	3619	0.202818	50	6990	0.00715308	217	217
V3_S4	cg12528056	1555	1800	0.863889	28	4203	0.00666191	117	117
V3_S4	cg12928379	159	983	0.16175	7	2594	0.00269854	84	83
V3_S4	cg12974388	825	11319	0.0728863	121	34698	0.00348723	1067	1065
V3_S4	cg13314145	504	5267	0.0956901	49	10241	0.00478469	321	321
V3_S4	cg13592399	62	2261	0.0274215	31	7790	0.00397946	234	233
V3_S4	cg13840308	863	922	0.936009	30	3341	0.00897935	107	107
V3_S4	cg13912117	234	4915	0.0476094	46	13240	0.00347432	402	402
V3_S4	cg13939859	49	521	0.0940499	8	1076	0.00743494	38	38
V3_S4	cg13958426	1	59	0.0169492	0	224	0	6	6
V3_S4	cg14038391	45	850	0.0529412	4	2269	0.00176289	65	65
V3_S4	cg14050824	662	759	0.8722	16	2708	0.00590842	71	71
V3_S4	cg14123923	7	561	0.0124777	3	956	0.00313808	34	34
V3_S4	cg14168530	253	3691	0.0685451	69	9327	0.00739788	302	302
V3_S4	cg14186641	85	4292	0.0198043	50	8666	0.00576967	303	303
V3_S4	cg14327531	8	203	0.0394089	6	646	0.00928793	29	29
V3_S4	cg14394692	1136	2302	0.493484	25	5291	0.004725	162	162
V3_S4	cg14458834	1	128	0.0078125	0	311	0	8	8
V3_S4	cg14473102	33	897	0.0367893	2	1335	0.00149813	45	45
V3_S4	cg14489801	8	55	0.145455	2	333	0.00600601	10	10
V3_S4	cg14712186	212	2783	0.0761768	24	5424	0.00442478	190	190
V3_S4	cg14743594	2353	4694	0.501278	52	9251	0.00562101	291	291
V3_S4	cg14861089	28	562	0.0498221	3	1173	0.00255754	35	35
V3_S4	cg15044248	1	159	0.00628931	3	413	0.00726392	14	14
V3_S4	cg15267232	56	769	0.0728218	10	1638	0.00610501	49	49
V3_S4	cg15467646	294	1157	0.254105	6	3221	0.00186278	94	94
V3_S4	cg15576900	56	1681	0.0333135	16	4682	0.00341734	157	157
V3_S4	cg15778437	79	997	0.0792377	11	2882	0.00381679	88	88
V3_S4	cg15836635	129	2493	0.0517449	35	8312	0.00421078	250	250
V3_S4	cg15994026	13	1152	0.0112847	11	3117	0.00352903	102	102
V3_S4	cg16150752	78	877	0.0889396	12	1705	0.00703812	51	51
V3_S4	cg16328106	20	469	0.0426439	4	1347	0.00296956	46	46
V3_S4	cg16732616	12	411	0.0291971	7	723	0.00968188	21	21
V3_S4	cg16779463	24	2038	0.0117763	22	5704	0.00385694	171	171
V3_S4	cg16926316	361	411	0.878345	7	1642	0.00426309	44	44
V3_S4	cg17031478	33	549	0.0601093	12	1509	0.00795229	43	43
V3_S4	cg17712694	224	1921	0.116606	11	3650	0.0030137	115	115
V3_S4	cg17774001	306	334	0.916168	13	2178	0.00596878	74	74
V3_S4	cg17812788	10	257	0.0389105	5	476	0.0105042	17	17
V3_S4	cg17839237	6	210	0.0285714	2	598	0.00334448	23	23
V3_S4	cg17872757	13	1144	0.0113636	9	2964	0.00303644	104	104
V3_S4	cg17969084	23	1381	0.0166546	24	3895	0.00616175	139	138
V3_S4	cg18091469	35	165	0.212121	2	583	0.00343053	19	19
V3_S4	cg18206027	15	876	0.0171233	16	1754	0.00912201	58	58
V3_S4	cg18621142	348	391	0.890026	4	1586	0.00252207	52	52
V3_S4	cg18751958	787	882	0.89229	21	2865	0.00732984	68	68
V3_S4	cg18816098	17	587	0.0289608	6	1665	0.0036036	53	53
V3_S4	cg19497031	185	5726	0.0323088	39	10556	0.00369458	360	360
V3_S4	cg19807257	87	724	0.120166	12	2354	0.00509771	66	66
V3_S4	cg19882915	573	611	0.937807	4	2700	0.00148148	67	67
V3_S4	cg20072442	201	3363	0.0597681	49	9468	0.00517533	291	291
V3_S4	cg20079899	59	1866	0.0316184	24	4362	0.00550206	141	141
V3_S4	cg20183619	137	2878	0.0476025	44	8394	0.00524184	265	265
V3_S4	cg20295992	168	2263	0.0742377	24	6787	0.00353617	236	236
V3_S4	cg20449590	62	504	0.123016	22	1170	0.0188034	46	46
V3_S4	cg20690085	453	485	0.934021	14	2345	0.00597015	70	70
V3_S4	cg20872937	287	4505	0.063707	46	11432	0.00402379	352	352
V3_S4	cg20980783	137	4078	0.0335949	55	10297	0.00534136	332	332
V3_S4	cg21038156	304	3724	0.0816327	35	8409	0.00416221	277	277
V3_S4	cg21039708	53	604	0.0877483	5	1832	0.00272926	56	56
V3_S4	cg21185289	404	5222	0.077365	93	14145	0.00657476	451	451
V3_S4	cg21277995	131	4639	0.0282388	51	8749	0.00582924	329	329
V3_S4	cg21790626	34	482	0.0705394	3	1223	0.00245298	41	41
V3_S4	cg21898844	512	551	0.92922	15	2881	0.00520653	85	85
V3_S4	cg21929943	33	497	0.0663984	1	1467	0.000681663	44	44
V3_S4	cg22231056	3	241	0.0124481	7	744	0.0094086	25	25
V3_S4	cg22399133	15	219	0.0684932	3	718	0.00417827	18	18
V3_S4	cg22868282	55	1872	0.0293803	19	4441	0.00427832	164	164
V3_S4	cg23026864	28	632	0.0443038	6	1357	0.00442152	39	39
V3_S4	cg23164203	6	445	0.0134831	6	1673	0.00358637	51	51
V3_S4	cg23871697	860	937	0.917823	18	3288	0.00547445	81	81
V3_S4	cg23912454	17	427	0.0398126	14	1124	0.0124555	36	36
V3_S4	cg23960736	41	67	0.61194	4	1627	0.00245851	51	49
V3_S4	cg24221648	44	650	0.0676923	4	1312	0.00304878	40	40
V3_S4	cg24292235	19	1331	0.014275	14	3450	0.00405797	116	116
V3_S4	cg24416513	38	668	0.0568862	10	764	0.013089	29	29
V3_S4	cg24507921	2	198	0.010101	5	1446	0.00345781	37	37
V3_S4	cg24632241	1	189	0.00529101	0	590	0	16	16
V3_S4	cg24761507	951	13782	0.069003	178	45200	0.00393805	1497	1494
V3_S4	cg24831879	472	496	0.951613	10	2473	0.00404367	59	59
V3_S4	cg25200152	8	357	0.022409	4	1244	0.00321543	41	41
V3_S4	cg25875213	26	1089	0.0238751	11	3167	0.00347332	108	108
V3_S4	cg25884711	96	2324	0.0413081	26	6964	0.00373349	208	207
V3_S4	cg26121782	12	289	0.0415225	2	596	0.0033557	22	22
V3_S4	cg26682580	190	3553	0.0534759	44	8317	0.00529037	264	264
V3_S4	cg27200446	1254	3760	0.333511	68	10304	0.00659938	322	322
V3_S4	cg27393010	47	621	0.0756844	11	1725	0.00637681	54	54
V3_S4	cg27577527	11	316	0.0348101	5	1228	0.00407166	38	38
V5_S1	cg00002719	2	232	0.00862069	4	850	0.00470588	27	27
V5_S1	cg00469207	84	1293	0.0649652	14	3746	0.00373732	111	111
V5_S1	cg00582524	15	319	0.0470219	1	943	0.00106045	28	28
V5_S1	cg00995986	29	104	0.278846	2	773	0.00258732	24	21
V5_S1	cg01163404	275	321	0.856698	9	1712	0.00525701	49	49
V5_S1	cg01419831	162	1258	0.128776	19	3547	0.00535664	109	109
V5_S1	cg01452847	18	354	0.0508475	3	796	0.00376884	24	24
V5_S1	cg01576677	21	657	0.0319635	4	1524	0.00262467	51	51
V5_S1	cg02467990	59	1082	0.0545287	13	2244	0.00579323	71	71
V5_S1	cg02511231	352	6088	0.0578187	76	14936	0.00508838	499	499
V5_S1	cg02571204	416	425	0.978824	20	1529	0.0130804	56	56
V5_S1	cg02699898	547	630	0.868254	52	2584	0.0201238	71	71
V5_S1	cg02919936	230	3602	0.0638534	64	9641	0.00663832	310	310
V5_S1	cg03011535	81	1366	0.0592972	14	2870	0.00487805	102	102
V5_S1	cg03217795	9	810	0.0111111	7	1973	0.0035479	63	63
V5_S1	cg03257575	66	496	0.133065	8	1349	0.00593032	45	45
V5_S1	cg03401096	55	1421	0.0387051	20	3021	0.00662032	108	108
V5_S1	cg03502002	10	202	0.049505	3	364	0.00824176	12	12
V5_S1	cg03563667	3	386	0.00777202	7	881	0.00794552	22	22
V5_S1	cg03735888	80	426	0.187793	18	1483	0.0121376	49	49
V5_S1	cg04123776	45	534	0.0842697	5	1624	0.00307882	53	53
V5_S1	cg04261408	3	257	0.0116732	3	559	0.00536673	20	20
V5_S1	cg04281464	156	662	0.23565	6	2071	0.00289715	64	64
V5_S1	cg04869380	115	125	0.92	2	1151	0.00173762	27	27
V5_S1	cg04904331	7	180	0.0388889	1	374	0.0026738	12	12
V5_S1	cg05057720	17	443	0.0383747	6	956	0.00627615	30	30
V5_S1	cg05166490	162	2455	0.0659878	19	5049	0.00376312	163	163
V5_S1	cg05302386	65	1688	0.0385071	30	5274	0.00568828	160	160
V5_S1	cg05374412	65	1368	0.0475146	15	3921	0.00382555	112	111
V5_S1	cg05377226	17	737	0.0230665	19	1686	0.0112693	55	55
V5_S1	cg05917460	51	1488	0.0342742	20	4934	0.00405351	151	151
V5_S1	cg06013113	429	489	0.877301	13	1915	0.00678851	50	50
V5_S1	cg06382344	166	2021	0.0821376	18	3223	0.00558486	102	102
V5_S1	cg06463958	175	3845	0.0455137	34	10107	0.00336401	325	325
V5_S1	cg06530490	48	958	0.0501044	20	2461	0.00812678	78	78
V5_S1	cg06590173	9	56	0.160714	5	554	0.00902527	19	14
V5_S1	cg06825142	513	2010	0.255224	19	5052	0.00376089	161	161
V5_S1	cg06962944	96	1864	0.0515021	25	4709	0.00530898	146	146
V5_S1	cg07790615	118	2534	0.0465667	28	4930	0.00567951	168	168
V5_S1	cg07915921	39	286	0.136364	3	658	0.00455927	23	23
V5_S1	cg08382226	33	489	0.0674847	7	1319	0.00530705	45	45
V5_S1	cg08548396	599	1480	0.40473	32	3766	0.00849708	120	120
V5_S1	cg08566455	50	304	0.164474	3	725	0.00413793	16	16
V5_S1	cg08862890	41	474	0.0864979	6	1277	0.00469851	39	39
V5_S1	cg08934785	14	218	0.0642202	0	1058	0	32	32
V5_S1	cg09250933	57	269	0.211896	0	1115	0	34	34
V5_S1	cg09493505	98	2770	0.0353791	27	6327	0.00426743	197	197
V5_S1	cg10143067	44	852	0.0516432	13	2641	0.00492238	86	86
V5_S1	cg10249375	41	885	0.0463277	15	3017	0.00497183	86	86
V5_S1	cg10512745	585	8867	0.065975	141	25372	0.00555731	904	900
V5_S1	cg11014373	29	718	0.04039	8	2213	0.003615	78	78
V5_S1	cg11017065	26	344	0.0755814	6	710	0.0084507	26	26
V5_S1	cg11314310	594	672	0.883929	7	2095	0.00334129	73	73
V5_S1	cg11561737	114	1802	0.063263	20	4131	0.00484144	146	146
V5_S1	cg11601252	615	9477	0.064894	110	24434	0.00450192	828	827
V5_S1	cg11660826	19	535	0.035514	5	1029	0.00485909	43	41
V5_S1	cg11942956	1	374	0.0026738	4	741	0.00539811	21	21
V5_S1	cg11957331	113	1294	0.0873261	20	3111	0.0064288	100	100
V5_S1	cg12042659	67	443	0.151242	3	1458	0.00205761	43	43
V5_S1	cg12074025	23	552	0.0416667	6	1695	0.00353982	55	55
V5_S1	cg12483476	604	2648	0.228097	19	4941	0.00384538	153	153
V5_S1	cg12528056	645	730	0.883562	19	1688	0.0112559	50	50
V5_S1	cg12928379	858	3265	0.262787	36	8863	0.00406183	272	271
V5_S1	cg12974388	472	8454	0.0558316	102	25054	0.00407121	797	795
V5_S1	cg13314145	223	3586	0.0621863	33	7094	0.00465182	228	228
V5_S1	cg13592399	35	1748	0.0200229	25	5707	0.00438059	172	172
V5_S1	cg13840308	419	444	0.943694	12	1757	0.00682982	52	52
V5_S1	cg13912117	260	3816	0.0681342	50	10133	0.00493437	304	304
V5_S1	cg13939859	47	693	0.0678211	1	1375	0.000727273	47	47
V5_S1	cg13958426	2	112	0.0178571	1	399	0.00250627	14	14
V5_S1	cg14038391	61	753	0.0810093	6	1940	0.00309278	55	55
V5_S1	cg14050824	374	440	0.85	4	1399	0.00285919	41	41
V5_S1	cg14123923	38	1974	0.0192503	22	3767	0.00584019	126	126
V5_S1	cg14168530	176	2539	0.0693186	41	6172	0.0066429	204	204
