sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V14_S10	cg10143067	86	1088	0.0790441	85	3733	0.0227699	103	103
V14_S10	cg10249375	33	691	0.0477569	27	2564	0.0105304	65	65
V14_S10	cg10512745	845	8398	0.100619	1079	26625	0.0405258	740	740
V14_S10	cg11014373	71	724	0.0980663	93	2605	0.0357006	72	72
V14_S10	cg11017065	0	258	0	5	663	0.00754148	18	18
V14_S10	cg11314310	479	535	0.895327	26	1942	0.0133883	53	53
V14_S10	cg11561737	104	1719	0.0605003	54	4327	0.0124798	123	123
V14_S10	cg11601252	801	8350	0.0959281	660	24192	0.0272817	637	637
V14_S10	cg11660826	48	533	0.0900563	144	1223	0.117743	32	32
V14_S10	cg11942956	0	219	0	1	410	0.00243902	10	10
V14_S10	cg11957331	204	1087	0.187672	36	3305	0.0108926	74	74
V14_S10	cg12042659	34	371	0.0916442	21	1392	0.0150862	32	32
V14_S10	cg12074025	4	408	0.00980392	16	1629	0.00982198	38	38
V14_S10	cg12483476	341	2039	0.167239	102	4036	0.0252725	104	104
V14_S10	cg12528056	803	900	0.892222	54	2231	0.0242044	44	44
V14_S10	cg12928379	813	2659	0.305754	209	8145	0.0256599	196	196
V14_S10	cg12974388	682	8395	0.0812388	657	27659	0.0237536	723	722
V14_S10	cg13314145	262	2885	0.0908146	125	6093	0.0205153	147	147
V14_S10	cg13592399	86	1796	0.0478842	190	6710	0.0283159	157	157
V14_S10	cg13840308	606	690	0.878261	67	2721	0.0246233	68	68
V14_S10	cg13912117	156	3051	0.0511308	198	8877	0.0223048	216	216
V14_S10	cg13939859	49	995	0.0492462	51	2120	0.0240566	56	56
V14_S10	cg13958426	20	113	0.176991	76	509	0.149312	11	11
V14_S10	cg14038391	51	900	0.0566667	129	3003	0.042957	67	67
V14_S10	cg14050824	408	496	0.822581	34	1806	0.0188261	39	39
V14_S10	cg14123923	97	2001	0.0484758	109	3927	0.0277566	107	107
V14_S10	cg14168530	174	2310	0.0753247	190	6453	0.0294437	168	168
V14_S10	cg14186641	101	2908	0.0347318	182	6998	0.0260074	178	178
V14_S10	cg14327531	3	202	0.0148515	7	671	0.0104322	20	20
V14_S10	cg14394692	1575	2966	0.531018	256	8354	0.030644	187	186
V14_S10	cg14458834	2	115	0.0173913	9	373	0.0241287	6	6
V14_S10	cg14473102	14	337	0.041543	8	614	0.0130293	14	14
V14_S10	cg14489801	7	51	0.137255	4	229	0.0174672	4	4
V14_S10	cg14712186	78	1160	0.0672414	53	2551	0.0207762	71	71
V14_S10	cg14743594	1022	2314	0.441659	93	4921	0.0188986	130	130
V14_S10	cg14861089	21	543	0.038674	20	1101	0.0181653	29	29
V14_S10	cg15044248	0	161	0	2	476	0.00420168	11	11
V14_S10	cg15267232	55	540	0.101852	73	1177	0.0620221	28	28
V14_S10	cg15467646	184	713	0.258065	33	2144	0.0153918	52	52
V14_S10	cg15576900	26	1113	0.0233603	63	3619	0.0174081	90	90
V14_S10	cg15778437	43	965	0.0445596	30	2959	0.0101386	70	70
V14_S10	cg15836635	134	1890	0.0708995	297	6816	0.0435739	168	168
V14_S10	cg15994026	43	972	0.0442387	108	3120	0.0346154	71	71
V14_S10	cg16150752	82	746	0.10992	34	1736	0.0195853	43	43
V14_S10	cg16328106	22	274	0.080292	42	892	0.0470852	21	21
V14_S10	cg16732616	9	103	0.0873786	2	171	0.0116959	5	5
V14_S10	cg16779463	69	1455	0.0474227	166	4369	0.037995	96	96
V14_S10	cg16926316	346	394	0.878173	17	1852	0.00917927	35	35
V14_S10	cg17031478	35	309	0.113269	65	806	0.0806452	18	18
V14_S10	cg17712694	75	605	0.123967	59	1167	0.050557	30	30
V14_S10	cg17774001	186	223	0.834081	19	1830	0.0103825	41	41
V14_S10	cg17812788	1	207	0.00483092	3	506	0.00592885	10	10
V14_S10	cg17839237	0	121	0	6	485	0.0123711	14	14
V14_S10	cg17872757	13	1071	0.0121382	42	3136	0.0133929	76	76
V14_S10	cg17969084	86	1043	0.0824545	191	2960	0.064527	78	78
V14_S10	cg18091469	5	70	0.0714286	9	258	0.0348837	8	8
V14_S10	cg18206027	2	127	0.015748	1	366	0.00273224	12	12
V14_S10	cg18621142	265	327	0.810398	25	1748	0.0143021	43	43
V14_S10	cg18751958	471	537	0.877095	124	1917	0.0646844	37	37
V14_S10	cg18816098	11	429	0.025641	16	1036	0.015444	28	28
V14_S10	cg19497031	64	1583	0.0404296	39	3013	0.0129439	87	87
V14_S10	cg19807257	33	197	0.167513	101	723	0.139696	13	13
V14_S10	cg19882915	356	399	0.892231	94	1866	0.0503751	40	40
V14_S10	cg20072442	58	1197	0.0484545	73	3473	0.0210193	85	85
V14_S10	cg20079899	58	1188	0.0488215	103	3131	0.0328968	81	81
V14_S10	cg20183619	144	2608	0.0552147	230	8307	0.0276875	202	202
V14_S10	cg20295992	169	2690	0.0628253	203	9048	0.0224359	243	243
V14_S10	cg20449590	94	529	0.177694	101	1564	0.064578	39	39
V14_S10	cg20690085	302	379	0.796834	23	2643	0.00870223	64	64
V14_S10	cg20872937	152	2290	0.0663755	191	6208	0.0307668	157	157
V14_S10	cg20980783	143	3049	0.0469006	208	8509	0.0244447	213	213
V14_S10	cg21038156	156	2515	0.0620278	202	6461	0.0312645	188	188
V14_S10	cg21039708	23	293	0.0784983	17	862	0.0197216	25	25
V14_S10	cg21185289	345	3218	0.107209	392	9195	0.0426319	221	221
V14_S10	cg21277995	207	3824	0.0541318	266	7426	0.0358201	216	216
V14_S10	cg21790626	14	261	0.0536398	16	754	0.0212202	19	19
V14_S10	cg21898844	212	242	0.876033	18	1345	0.0133829	36	36
V14_S10	cg21929943	3	19	0.157895	0	64	0	2	2
V14_S10	cg22231056	2	224	0.00892857	4	787	0.00508259	18	18
V14_S10	cg22399133	11	271	0.0405904	11	1067	0.0103093	22	22
V14_S10	cg22868282	59	1544	0.0382124	88	4297	0.0204794	121	121
V14_S10	cg23026864	53	555	0.0954955	39	1247	0.0312751	28	28
V14_S10	cg23164203	20	332	0.060241	91	1299	0.0700539	31	31
V14_S10	cg23871697	548	627	0.874003	59	2614	0.0225708	48	48
V14_S10	cg23912454	6	323	0.0185759	13	941	0.0138151	23	23
V14_S10	cg23960736	44	66	0.666667	7	1538	0.00455137	40	40
V14_S10	cg24221648	46	434	0.105991	85	902	0.094235	22	22
V14_S10	cg24292235	59	889	0.0663667	143	2878	0.0496873	70	70
V14_S10	cg24416513	54	424	0.127358	32	483	0.0662526	16	16
V14_S10	cg24507921	11	204	0.0539216	83	1483	0.0559676	31	31
V14_S10	cg24632241	59	1016	0.0580709	103	2861	0.0360014	73	73
V14_S10	cg24761507	737	8477	0.0869411	671	30297	0.0221474	778	778
V14_S10	cg24831879	424	471	0.900212	79	2496	0.0316506	50	50
V14_S10	cg25200152	3	312	0.00961538	8	1175	0.00680851	29	29
V14_S10	cg25875213	37	905	0.040884	100	2811	0.0355745	78	78
V14_S10	cg25884711	107	1445	0.0740484	134	4926	0.0272026	126	126
V14_S10	cg26121782	14	397	0.0352645	5	795	0.00628931	19	19
V14_S10	cg26682580	120	2119	0.0566305	146	5926	0.0246372	150	150
V14_S10	cg27200446	803	2588	0.310278	285	8051	0.0353993	197	197
V14_S10	cg27393010	33	417	0.0791367	30	1263	0.023753	33	33
V14_S10	cg27577527	1	329	0.00303951	8	1362	0.00587372	34	34
V14_S11	cg00002719	1	268	0.00373134	8	932	0.00858369	29	29
V14_S11	cg00469207	83	1372	0.0604956	118	4402	0.026806	117	117
V14_S11	cg00582524	35	410	0.0853659	26	1366	0.0190337	37	37
V14_S11	cg00995986	13	201	0.0646766	64	1649	0.0388114	42	37
V14_S11	cg01163404	287	332	0.864458	21	1608	0.0130597	43	43
V14_S11	cg01419831	291	1850	0.157297	237	5748	0.0412317	167	167
V14_S11	cg01452847	23	774	0.0297158	37	1936	0.0191116	49	49
V14_S11	cg01576677	43	833	0.0516206	34	2120	0.0160377	57	57
V14_S11	cg02467990	79	1255	0.0629482	177	2929	0.0604302	82	82
V14_S11	cg02511231	576	7748	0.0743418	558	20444	0.0272941	573	573
V14_S11	cg02571204	275	300	0.916667	41	1554	0.0263835	46	45
V14_S11	cg02699898	596	731	0.815321	81	2983	0.0271539	67	67
V14_S11	cg02919936	408	5336	0.0764618	395	14795	0.0266982	396	396
V14_S11	cg03011535	120	1753	0.0684541	71	4456	0.0159336	120	120
V14_S11	cg03217795	12	888	0.0135135	50	2047	0.024426	57	57
V14_S11	cg03257575	93	615	0.15122	49	2197	0.0223031	54	54
V14_S11	cg03401096	75	1207	0.0621375	54	3049	0.0177107	89	89
V14_S11	cg03502002	4	210	0.0190476	8	450	0.0177778	11	11
V14_S11	cg03563667	6	364	0.0164835	28	889	0.0314961	19	19
V14_S11	cg03735888	44	458	0.0960699	20	1487	0.0134499	45	45
V14_S11	cg04123776	26	615	0.0422764	28	1921	0.0145757	58	58
V14_S11	cg04261408	20	290	0.0689655	47	671	0.0700447	19	19
V14_S11	cg04281464	229	951	0.240799	132	3155	0.0418384	83	83
V14_S11	cg04869380	130	140	0.928571	15	1416	0.0105932	29	29
V14_S11	cg04904331	3	234	0.0128205	5	472	0.0105932	15	15
V14_S11	cg05057720	27	602	0.0448505	37	1387	0.0266763	38	38
V14_S11	cg05166490	239	3472	0.0688364	246	7844	0.0313616	222	222
V14_S11	cg05302386	64	2491	0.0256925	123	7867	0.0156349	205	205
V14_S11	cg05374412	129	2035	0.0633907	249	6268	0.0397256	161	161
V14_S11	cg05377226	11	1264	0.00870253	56	3056	0.0183246	86	86
V14_S11	cg05917460	137	2853	0.0480196	163	9531	0.0171021	255	255
V14_S11	cg06013113	401	474	0.845992	93	2285	0.0407002	53	53
V14_S11	cg06382344	179	2235	0.0800895	144	3817	0.037726	111	111
V14_S11	cg06463958	353	5571	0.0633638	445	16883	0.0263579	451	451
V14_S11	cg06530490	79	1771	0.0446076	77	4231	0.018199	118	118
V14_S11	cg06590173	9	104	0.0865385	23	1097	0.0209663	28	25
V14_S11	cg06825142	767	2638	0.290751	203	7890	0.0257288	203	203
V14_S11	cg06962944	201	2602	0.0772483	170	6739	0.0252263	186	186
V14_S11	cg07790615	161	3283	0.0490405	217	6847	0.0316927	208	208
V14_S11	cg07915921	43	416	0.103365	43	1056	0.0407197	28	28
V14_S11	cg08382226	62	651	0.0952381	91	2326	0.039123	59	59
V14_S11	cg08548396	467	966	0.483437	103	2726	0.0377843	81	81
V14_S11	cg08566455	49	413	0.118644	7	868	0.00806452	20	20
V14_S11	cg08862890	21	514	0.040856	67	1674	0.0400239	47	47
V14_S11	cg08934785	19	372	0.0510753	44	1826	0.0240964	51	51
V14_S11	cg09250933	42	573	0.0732984	35	2384	0.0146812	54	54
V14_S11	cg09493505	168	4160	0.0403846	378	9504	0.0397727	269	269
V14_S11	cg10143067	97	1162	0.0834768	64	3820	0.0167539	110	110
V14_S11	cg10249375	67	1302	0.0514593	92	4260	0.0215962	112	112
V14_S11	cg10512745	1079	12473	0.0865069	1166	38962	0.0299266	1136	1135
V14_S11	cg11014373	92	1064	0.0864662	92	3255	0.0282642	100	100
V14_S11	cg11017065	12	395	0.0303797	34	1002	0.0339321	28	28
V14_S11	cg11314310	440	551	0.798548	31	1970	0.015736	60	60
V14_S11	cg11561737	101	1880	0.0537234	105	4542	0.0231176	138	138
V14_S11	cg11601252	998	11861	0.0841413	939	33786	0.0277926	943	942
V14_S11	cg11660826	7	639	0.0109546	26	1667	0.0155969	52	52
V14_S11	cg11942956	18	379	0.0474934	16	753	0.0212483	19	19
V14_S11	cg11957331	269	2284	0.117776	193	5814	0.0331957	154	154
V14_S11	cg12042659	55	527	0.104364	38	1738	0.0218642	48	48
V14_S11	cg12074025	3	445	0.00674157	23	1760	0.0130682	50	50
V14_S11	cg12483476	379	2957	0.12817	130	6065	0.0214345	169	169
V14_S11	cg12528056	659	822	0.801703	79	2179	0.0362552	51	51
V14_S11	cg12928379	1063	4232	0.251181	335	11536	0.0290395	311	311
V14_S11	cg12974388	1005	11757	0.085481	913	38017	0.0240156	1071	1069
V14_S11	cg13314145	377	4466	0.0844156	302	9365	0.0322477	251	251
V14_S11	cg13592399	142	2548	0.05573	316	9523	0.0331828	248	248
V14_S11	cg13840308	436	460	0.947826	39	1895	0.0205805	54	54
V14_S11	cg13912117	229	4837	0.0473434	348	13757	0.0252962	374	374
V14_S11	cg13939859	76	1209	0.0628619	47	2440	0.0192623	76	76
V14_S11	cg13958426	4	214	0.0186916	6	884	0.00678733	24	24
V14_S11	cg14038391	55	1165	0.0472103	62	3379	0.0183486	82	82
V14_S11	cg14050824	410	489	0.838446	43	1774	0.024239	44	44
V14_S11	cg14123923	111	2817	0.0394036	215	5365	0.0400746	166	166
V14_S11	cg14168530	252	3334	0.0755849	285	9055	0.0314743	255	255
V14_S11	cg14186641	119	3917	0.0303804	113	8531	0.0132458	254	253
V14_S11	cg14327531	3	396	0.00757576	10	1368	0.00730994	41	41
V14_S11	cg14394692	1070	2562	0.417642	339	6260	0.0541534	166	166
V14_S11	cg14458834	1	254	0.00393701	8	537	0.0148976	14	14
V14_S11	cg14473102	37	420	0.0880952	38	687	0.055313	18	18
V14_S11	cg14489801	2	44	0.0454545	13	259	0.0501931	8	8
V14_S11	cg14712186	118	2222	0.0531053	106	4267	0.0248418	127	127
V14_S11	cg14743594	1354	3273	0.413688	238	6608	0.0360169	190	190
V14_S11	cg14861089	48	601	0.0798669	71	1220	0.0581967	35	35
V14_S11	cg15044248	0	194	0	0	638	0	15	15
V14_S11	cg15267232	12	744	0.016129	35	1706	0.0205158	40	40
V14_S11	cg15467646	296	1545	0.191586	152	4186	0.0363115	108	108
V14_S11	cg15576900	53	1581	0.0335231	110	4689	0.0234592	138	138
V14_S11	cg15778437	89	1165	0.0763948	75	3298	0.0227411	91	91
V14_S11	cg15836635	187	2311	0.0809174	339	7983	0.0424652	215	215
V14_S11	cg15994026	35	1111	0.0315032	153	3476	0.0440161	89	89
V14_S11	cg16150752	148	1315	0.112548	85	2439	0.0348503	66	66
V14_S11	cg16328106	1	230	0.00434783	6	744	0.00806452	22	22
V14_S11	cg16732616	24	320	0.075	15	538	0.027881	16	16
V14_S11	cg16779463	59	1973	0.0299037	140	5596	0.0250179	145	145
V14_S11	cg16926316	256	303	0.844884	40	1375	0.0290909	31	31
V14_S11	cg17031478	25	444	0.0563063	51	1136	0.0448944	29	29
V14_S11	cg17712694	155	1071	0.144725	151	2264	0.0666961	60	60
V14_S11	cg17774001	206	246	0.837398	84	1849	0.04543	49	49
V14_S11	cg17812788	6	390	0.0153846	18	963	0.0186916	22	22
V14_S11	cg17839237	1	204	0.00490196	4	705	0.00567376	21	21
V14_S11	cg17872757	54	1877	0.0287693	187	5090	0.0367387	142	142
V14_S11	cg17969084	29	1072	0.0270522	154	3310	0.0465257	93	93
V14_S11	cg18091469	6	83	0.0722892	2	290	0.00689655	10	10
V14_S11	cg18206027	5	385	0.012987	12	808	0.0148515	22	22
V14_S11	cg18621142	340	408	0.833333	24	2190	0.0109589	57	57
V14_S11	cg18751958	441	517	0.852998	93	1826	0.050931	40	40
V14_S11	cg18816098	14	449	0.0311804	51	1341	0.0380313	34	34
V14_S11	cg19497031	135	3153	0.0428164	106	5559	0.0190682	176	176
V14_S11	cg19807257	20	146	0.136986	8	417	0.0191847	12	12
V14_S11	cg19882915	534	624	0.855769	47	2926	0.0160629	68	68
V14_S11	cg20072442	88	1690	0.052071	69	4939	0.0139704	129	129
V14_S11	cg20079899	81	1792	0.0452009	192	5060	0.0379447	139	139
V14_S11	cg20183619	191	3445	0.0554427	257	10874	0.0236344	296	294
V14_S11	cg20295992	181	3652	0.0495619	240	12295	0.0195201	346	346
V14_S11	cg20449590	96	550	0.174545	26	1624	0.0160099	47	47
V14_S11	cg20690085	262	319	0.821317	32	1807	0.0177089	48	48
V14_S11	cg20872937	239	4194	0.0569862	370	11195	0.0330505	305	305
V14_S11	cg20980783	197	4298	0.0458353	336	11044	0.0304238	307	307
V14_S11	cg21038156	106	3303	0.032092	86	7689	0.0111848	233	233
V14_S11	cg21039708	39	520	0.075	79	1643	0.0480828	44	44
V14_S11	cg21185289	384	4655	0.0824919	435	13272	0.0327758	362	362
V14_S11	cg21277995	231	5574	0.0414424	261	10536	0.0247722	329	329
V14_S11	cg21790626	25	514	0.0486381	21	1476	0.0142276	40	40
V14_S11	cg21898844	257	280	0.917857	30	1623	0.0184843	40	40
V14_S11	cg21929943	7	112	0.0625	1	318	0.00314465	8	8
V14_S11	cg22231056	8	366	0.0218579	15	1287	0.011655	35	35
V14_S11	cg22399133	19	476	0.039916	17	1725	0.00985507	39	39
V14_S11	cg22868282	118	1716	0.0687646	202	4932	0.040957	140	140
V14_S11	cg23026864	50	653	0.0765697	54	1504	0.0359043	37	37
V14_S11	cg23164203	4	398	0.0100503	37	1684	0.0219715	45	45
V14_S11	cg23871697	512	577	0.887348	68	2135	0.0318501	48	48
V14_S11	cg23912454	25	346	0.0722543	42	886	0.0474041	23	23
V14_S11	cg23960736	64	86	0.744186	34	2437	0.0139516	67	62
V14_S11	cg24221648	26	560	0.0464286	14	1142	0.0122592	31	31
V14_S11	cg24292235	19	983	0.0193286	42	2867	0.0146495	75	75
V14_S11	cg24416513	62	736	0.0842391	36	1043	0.0345158	31	31
V14_S11	cg24507921	0	227	0	12	1617	0.00742115	39	39
V14_S11	cg24632241	26	1121	0.0231936	53	3293	0.0160947	93	93
V14_S11	cg24761507	1014	14141	0.0717064	1104	48172	0.0229179	1356	1353
V14_S11	cg24831879	566	643	0.880249	50	3390	0.0147493	71	71
V14_S11	cg25200152	15	383	0.0391645	55	1273	0.043205	40	40
V14_S11	cg25875213	27	1295	0.0208494	72	3932	0.0183113	118	118
V14_S11	cg25884711	115	2511	0.0457985	144	8260	0.0174334	226	226
V14_S11	cg26121782	7	528	0.0132576	7	1161	0.00602929	31	31
V14_S11	cg26682580	178	3554	0.0500844	207	9356	0.0221248	252	252
V14_S11	cg27200446	1093	4202	0.260114	436	11804	0.0369366	332	332
V14_S11	cg27393010	37	442	0.0837104	36	1204	0.0299003	33	33
V14_S11	cg27577527	10	534	0.0187266	46	2271	0.0202554	59	58
V14_S12	cg00002719	10	271	0.0369004	38	973	0.0390545	28	28
V14_S12	cg00469207	132	1399	0.0943531	182	4046	0.0449827	111	111
V14_S12	cg00582524	14	463	0.0302376	11	1392	0.0079023	39	39
V14_S12	cg00995986	8	238	0.0336134	24	2013	0.0119225	49	45
V14_S12	cg01163404	353	414	0.852657	16	2167	0.00738348	55	55
V14_S12	cg01419831	317	2190	0.144749	188	7079	0.0265574	201	201
V14_S12	cg01452847	29	657	0.04414	46	1539	0.0298895	41	41
V14_S12	cg01576677	28	1085	0.0258065	21	2541	0.00826446	69	69
V14_S12	cg02467990	34	1369	0.0248356	75	3549	0.0211327	92	92
V14_S12	cg02511231	552	8409	0.065644	604	21174	0.0285256	604	604
V14_S12	cg02571204	418	448	0.933036	34	1935	0.0175711	52	52
V14_S12	cg02699898	453	588	0.770408	74	2457	0.030118	56	56
V14_S12	cg02919936	429	4733	0.0906402	664	13454	0.0493534	354	354
V14_S12	cg03011535	138	1645	0.0838906	40	4277	0.00935235	113	113
V14_S12	cg03217795	33	1135	0.0290749	124	2777	0.0446525	70	70
V14_S12	cg03257575	85	742	0.114555	67	2370	0.02827	61	61
V14_S12	cg03401096	67	1571	0.042648	58	3805	0.0152431	112	112
V14_S12	cg03502002	10	327	0.030581	12	724	0.0165746	19	19
V14_S12	cg03563667	16	390	0.0410256	50	928	0.0538793	23	23
V14_S12	cg03735888	66	434	0.152074	21	1662	0.0126354	39	39
V14_S12	cg04123776	26	697	0.0373027	23	2305	0.00997831	62	62
V14_S12	cg04261408	3	396	0.00757576	6	942	0.00636943	29	29
V14_S12	cg04281464	264	1239	0.213075	37	4070	0.00909091	100	100
V14_S12	cg04869380	168	186	0.903226	28	1553	0.0180296	33	33
V14_S12	cg04904331	2	224	0.00892857	3	625	0.0048	18	18
V14_S12	cg05057720	37	760	0.0486842	67	1742	0.0384615	46	46
V14_S12	cg05166490	135	2770	0.0487365	72	6500	0.0110769	179	179
V14_S12	cg05302386	68	1903	0.0357331	174	5876	0.029612	157	157
V14_S12	cg05374412	71	1598	0.0444305	121	4970	0.0243461	130	130
V14_S12	cg05377226	57	1120	0.0508929	145	3066	0.0472929	80	80
V14_S12	cg05917460	151	2226	0.0678347	247	7372	0.0335052	195	195
V14_S12	cg06013113	441	497	0.887324	28	2384	0.011745	56	56
V14_S12	cg06382344	131	2140	0.061215	75	3580	0.0209497	102	102
V14_S12	cg06463958	239	5105	0.0468168	227	15051	0.0150821	413	413
V14_S12	cg06530490	57	1446	0.0394191	48	3737	0.0128445	99	99
V14_S12	cg06590173	6	88	0.0681818	36	857	0.042007	23	20
V14_S12	cg06825142	638	1877	0.339904	108	5973	0.0180814	163	162
V14_S12	cg06962944	145	2352	0.0616497	117	6113	0.0191395	167	167
V14_S12	cg07790615	169	3034	0.055702	188	6383	0.0294532	192	192
V14_S12	cg07915921	29	461	0.0629067	13	1124	0.0115658	31	31
V14_S12	cg08382226	43	831	0.0517449	17	2699	0.00629863	75	75
V14_S12	cg08548396	513	1278	0.401408	128	3661	0.0349631	107	107
V14_S12	cg08566455	63	486	0.12963	18	979	0.0183861	21	21
V14_S12	cg08862890	10	546	0.018315	34	1738	0.0195627	43	43
V14_S12	cg08934785	10	330	0.030303	41	1683	0.0243613	46	46
V14_S12	cg09250933	56	544	0.102941	94	2328	0.040378	57	57
V14_S12	cg09493505	92	3517	0.0261587	241	8921	0.0270149	249	249
V14_S12	cg10143067	80	1195	0.0669456	57	4135	0.0137848	117	117
V14_S12	cg10249375	37	995	0.0371859	42	3487	0.0120447	96	96
V14_S12	cg10512745	933	11173	0.0835049	889	35655	0.0249334	1037	1037
V14_S12	cg11014373	48	999	0.048048	55	2976	0.0184812	90	90
V14_S12	cg11017065	8	448	0.0178571	23	1328	0.0173193	37	37
V14_S12	cg11314310	478	560	0.853571	106	2084	0.0508637	59	59
V14_S12	cg11561737	180	2708	0.0664697	195	6421	0.0303691	187	187
V14_S12	cg11601252	886	11494	0.0770837	732	31235	0.0234352	900	900
V14_S12	cg11660826	2	359	0.00557103	13	918	0.0141612	28	28
V14_S12	cg11942956	18	288	0.0625	15	544	0.0275735	17	17
V14_S12	cg11957331	234	1918	0.122002	101	5309	0.0190243	134	134
V14_S12	cg12042659	90	493	0.182556	109	1746	0.0624284	45	45
V14_S12	cg12074025	7	574	0.0121951	29	2343	0.0123773	58	58
V14_S12	cg12483476	380	2656	0.143072	244	5684	0.0429275	151	151
V14_S12	cg12528056	983	1176	0.835884	77	2995	0.0257095	69	69
V14_S12	cg12928379	841	2943	0.285763	220	9177	0.023973	247	247
V14_S12	cg12974388	883	10712	0.0824309	799	34696	0.0230286	966	965
V14_S12	cg13314145	330	4223	0.0781435	160	8550	0.0187135	230	230
V14_S12	cg13592399	102	2568	0.0397196	145	8868	0.0163509	230	230
V14_S12	cg13840308	463	508	0.911417	41	2091	0.0196078	57	57
V14_S12	cg13912117	203	4641	0.0437406	251	13189	0.019031	352	352
V14_S12	cg13939859	73	1107	0.065944	42	2096	0.0200382	64	64
V14_S12	cg13958426	2	193	0.0103627	11	710	0.015493	20	20
V14_S12	cg14038391	52	1009	0.0515362	91	3042	0.0299145	74	74
V14_S12	cg14050824	468	582	0.804124	21	2219	0.00946372	53	53
V14_S12	cg14123923	93	2533	0.0367154	188	4530	0.0415011	128	128
V14_S12	cg14168530	282	3243	0.0869565	284	8474	0.0335143	251	251
V14_S12	cg14186641	151	3940	0.0383249	269	8442	0.0318645	254	254
V14_S12	cg14327531	7	245	0.0285714	8	816	0.00980392	26	26
V14_S12	cg14394692	2472	5453	0.453328	348	13966	0.0249177	355	355
V14_S12	cg14458834	3	308	0.00974026	4	753	0.00531208	15	15
V14_S12	cg14473102	10	415	0.0240964	10	757	0.01321	18	18
V14_S12	cg14489801	2	46	0.0434783	3	380	0.00789474	8	8
V14_S12	cg14712186	130	1688	0.0770142	106	3203	0.033094	97	97
V14_S12	cg14743594	1078	3137	0.34364	121	6545	0.0184874	183	183
V14_S12	cg14861089	25	708	0.0353107	47	1476	0.0318428	38	38
V14_S12	cg15044248	6	155	0.0387097	4	411	0.00973236	13	13
V14_S12	cg15267232	47	533	0.0881801	15	1210	0.0123967	29	29
V14_S12	cg15467646	239	1450	0.164828	124	3850	0.0322078	98	98
V14_S12	cg15576900	34	1429	0.0237929	57	4053	0.0140637	114	114
V14_S12	cg15778437	46	887	0.0518602	31	2599	0.0119277	69	69
V14_S12	cg15836635	102	2309	0.044175	132	7916	0.0166751	213	213
V14_S12	cg15994026	30	1405	0.0213523	116	3877	0.02992	104	104
V14_S12	cg16150752	139	997	0.139418	46	2079	0.022126	54	54
V14_S12	cg16328106	20	347	0.0576369	34	1177	0.028887	32	32
V14_S12	cg16732616	10	280	0.0357143	13	501	0.0259481	15	15
V14_S12	cg16779463	44	2132	0.0206379	146	6381	0.0228804	161	161
V14_S12	cg16926316	402	463	0.868251	50	1997	0.0250376	43	43
V14_S12	cg17031478	25	496	0.0504032	43	1296	0.033179	32	32
V14_S12	cg17712694	56	908	0.061674	52	1936	0.0268595	54	54
V14_S12	cg17774001	245	287	0.853659	101	2308	0.0437608	63	62
V14_S12	cg17812788	10	351	0.02849	26	780	0.0333333	18	18
V14_S12	cg17839237	0	172	0	6	713	0.00841515	17	17
V14_S12	cg17872757	36	1652	0.0217918	96	4486	0.0213999	127	127
V14_S12	cg17969084	14	1258	0.0111288	42	3865	0.0108668	107	107
V14_S12	cg18091469	3	159	0.0188679	3	525	0.00571429	17	17
V14_S12	cg18206027	23	247	0.0931174	48	471	0.101911	14	14
V14_S12	cg18621142	376	472	0.79661	16	2102	0.0076118	57	57
V14_S12	cg18751958	393	462	0.850649	48	1577	0.0304375	36	36
V14_S12	cg18816098	8	426	0.0187793	22	1209	0.0181969	33	33
V14_S12	cg19497031	107	2950	0.0362712	95	5570	0.0170557	169	169
V14_S12	cg19807257	15	156	0.0961538	5	683	0.00732064	15	15
V14_S12	cg19882915	470	500	0.94	13	2342	0.00555081	54	54
V14_S12	cg20072442	98	1563	0.0626999	206	4607	0.0447146	121	121
V14_S12	cg20079899	66	1577	0.0418516	100	4060	0.0246305	112	112
V14_S12	cg20183619	197	3785	0.0520476	277	11980	0.0231219	315	312
V14_S12	cg20295992	201	3499	0.057445	304	11591	0.0262272	328	328
V14_S12	cg20449590	108	493	0.219067	24	1679	0.0142942	41	41
